HOLEID,DEPTH,GAMMA,DENSITY_ACCEPTED,DENSITY,CALIPER,MAG_SUS,GAMMA_D,SI_GEOZONE_GP_D,SI_STRAND_GP_D,SI_STRATIGRAPHY_GP_D
RC17HSTD0008,20.8,,,2.1181,17.0917,71.7588,,701,ANG,WF
RC17HSTD0008,20.9,,,2.2838,17.121,73.7622,,701,ANG,WF
RC17HSTD0008,21,,,2.3512,17.157,91.4287,,701,ANG,WF
RC17HSTD0008,21.1,,,2.38293,17.2429,85.6005,,701,ANG,WF
RC17HSTD0008,21.2,,,2.39498,17.2302,78.4975,,701,ANG,WF
RC17HSTD0008,21.3,,,2.24329,17.2501,84.872,,701,ANG,WF
RC17HSTD0008,21.4,,,2.21082,17.2035,85.4184,,701,ANG,WF
RC17HSTD0008,21.5,,,2.27721,17.1959,78.4975,,701,ANG,WF
RC17HSTD0008,21.6,,,2.20542,17.2345,91.2465,,701,ANG,WF
RC17HSTD0008,21.7,,,2.18652,17.2677,91.4287,,701,ANG,WF
RC17HSTD0008,21.8,,,2.24027,17.3217,68.1162,,701,ANG,WF
RC17HSTD0008,21.9,,,2.25392,17.3521,78.4975,,701,ANG,WF
RC17HSTD0008,22,,,2.25758,17.3328,52.6352,,701,ANG,WF
RC17HSTD0008,22.1,,,2.28397,17.3901,85.4184,,701,ANG,WF
RC17HSTD0008,22.2,,,2.27701,17.4217,78.4975,,701,ANG,WF
RC17HSTD0008,22.3,,,2.29547,17.4311,91.4287,,701,ANG,WF
RC17HSTD0008,22.4,,,2.25352,17.4148,91.2465,,701,ANG,WF
RC17HSTD0008,22.5,,,2.20372,17.4678,84.872,,701,ANG,WF
RC17HSTD0008,22.6,,,2.25855,17.5436,85.4184,,701,ANG,WF
RC17HSTD0008,22.7,,,2.37568,17.584,91.4287,,701,ANG,WF
RC17HSTD0008,22.8,,,2.38451,17.6423,73.7622,,701,ANG,WF
RC17HSTD0008,22.9,,,2.2385,17.6729,85.0542,,701,ANG,WF
RC17HSTD0008,23,,,2.24664,17.7154,85.4184,,701,ANG,WF
RC17HSTD0008,23.1,,,2.26241,17.8182,78.3154,,701,ANG,WF
RC17HSTD0008,23.2,,,2.25378,17.8391,91.0644,,701,ANG,WF
RC17HSTD0008,23.3,,,2.2385,18.0125,91.4287,,701,ANG,WF
RC17HSTD0008,23.4,,,2.12335,18.0041,84.872,,701,ANG,WF
RC17HSTD0008,23.5,,,2.22584,17.8596,79.7724,,701,ANG,WF
RC17HSTD0008,23.6,,,2.19115,17.8385,78.1333,,701,ANG,WF
RC17HSTD0008,23.7,,,2.37286,17.856,91.0644,,701,ANG,WF
RC17HSTD0008,23.8,,,2.43466,17.9879,97.0747,,701,ANG,WF
RC17HSTD0008,23.9,,,2.42836,17.8946,91.0644,,701,ANG,WF
RC17HSTD0008,24,,,2.38072,18.4708,85.4184,,701,ANG,WF
RC17HSTD0008,24.1,,,2.26181,18.0492,91.0644,,701,ANG,WF
RC17HSTD0008,24.2,,,2.44892,18.0313,91.2465,,701,ANG,WF
RC17HSTD0008,24.3,,,2.46807,18.0198,91.2465,,701,ANG,WF
RC17HSTD0008,24.4,,,2.45687,18.0747,91.0644,,701,ANG,WF
RC17HSTD0008,24.5,,,2.40501,18.1074,103.085,,701,ANG,WF
RC17HSTD0008,24.6,,,2.41817,18.1316,97.9853,,701,ANG,WF
RC17HSTD0008,24.7,,,2.45101,18.164,104.178,,701,ANG,WF
RC17HSTD0008,24.8,,,2.4588,18.1613,97.0747,,701,ANG,WF
RC17HSTD0008,24.9,,,2.46061,18.1669,104.36,,701,ANG,WF
RC17HSTD0008,25,,,2.51582,18.2746,132.043,,701,ANG,WF
RC17HSTD0008,25.1,,,2.63346,18.2264,130.222,,701,ANG,WF
RC17HSTD0008,25.2,,,2.49452,18.292,132.226,,701,ANG,WF
RC17HSTD0008,25.3,,,2.44955,18.614,97.8032,,701,ANG,WF
RC17HSTD0008,25.4,,,2.3727,18.2864,78.3154,,701,ANG,WF
RC17HSTD0008,25.5,,,2.26506,18.3194,91.2465,,701,ANG,WF
RC17HSTD0008,25.6,,,2.27704,18.2936,91.2465,,701,ANG,WF
RC17HSTD0008,25.7,,,2.47173,18.308,110.734,,701,ANG,WF
RC17HSTD0008,25.8,,,2.56448,18.3004,97.0747,,701,ANG,WF
RC17HSTD0008,25.9,,,2.45303,18.3067,110.734,,701,ANG,WF
RC17HSTD0008,26,,,2.39608,18.4049,91.2465,,701,ANG,WF
RC17HSTD0008,26.1,,,2.33901,18.4531,91.0644,,701,ANG,WF
RC17HSTD0008,26.2,,,2.34265,18.2798,91.4287,,701,ANG,WF
RC17HSTD0008,26.3,,,2.43828,18.2845,91.4287,,701,ANG,WF
RC17HSTD0008,26.4,,,2.38261,18.2916,91.2465,,701,ANG,WF
RC17HSTD0008,26.5,,,2.34591,18.2957,91.2465,,701,ANG,WF
RC17HSTD0008,26.6,,,2.30946,18.2898,91.2465,,701,ANG,WF
RC17HSTD0008,26.7,,,2.32722,18.2829,91.0644,,701,ANG,WF
RC17HSTD0008,26.8,,,2.29507,18.2757,91.2465,,701,ANG,WF
RC17HSTD0008,26.9,,,2.20088,18.2942,84.6899,,701,ANG,WF
RC17HSTD0008,27,,,2.21124,18.312,85.4184,,701,ANG,WF
RC17HSTD0008,27.1,,,2.29225,18.3118,84.6899,,701,ANG,WF
RC17HSTD0008,27.2,,,2.31505,18.3072,84.6899,,701,ANG,WF
RC17HSTD0008,27.3,,,2.30298,18.3188,62.2881,,701,ANG,WF
RC17HSTD0008,27.4,,,2.31886,18.3225,84.872,,701,ANG,WF
RC17HSTD0008,27.5,,,2.22181,18.3165,85.4184,,701,ANG,WF
RC17HSTD0008,27.6,,,2.21884,18.3698,78.1333,,701,ANG,WF
RC17HSTD0008,27.7,,,2.23721,18.2574,78.1333,,701,ANG,WF
RC17HSTD0008,27.8,,,2.25524,18.2377,85.4184,,701,ANG,WF
RC17HSTD0008,27.9,,,2.27509,18.195,91.4287,,701,ANG,WF
RC17HSTD0008,28,,,2.26279,18.1996,91.2465,,701,ANG,WF
RC17HSTD0008,28.1,,,2.1982,18.2059,91.0644,,701,ANG,WF
RC17HSTD0008,28.2,,,2.19095,18.1872,90.8823,,701,ANG,WF
RC17HSTD0008,28.3,,,2.22224,18.213,71.9409,,701,ANG,WF
RC17HSTD0008,28.4,,,2.29338,18.6317,91.2465,,701,ANG,WF
RC17HSTD0008,28.5,,,2.1844,17.9789,84.872,,701,ANG,WF
RC17HSTD0008,28.6,,,2.18441,17.96,78.3154,,701,ANG,WF
RC17HSTD0008,28.7,,,2.30358,17.9633,91.4287,,701,ANG,WF
RC17HSTD0008,28.8,,,2.2805,17.9322,91.2465,,701,ANG,WF
RC17HSTD0008,28.9,,,2.25348,17.9654,91.0644,,701,ANG,WF
RC17HSTD0008,29,,,2.18273,18.2079,85.4184,,701,ANG,WF
RC17HSTD0008,29.1,,,1.55867,17.8595,84.6899,,701,ANG,WF
RC17HSTD0008,29.2,,,1.55853,17.8484,73.7622,,701,ANG,WF
RC17HSTD0008,29.3,,,2.05795,17.8121,84.5078,,701,ANG,WF
RC17HSTD0008,29.4,,,2.23496,17.8291,91.2465,,701,ANG,WF
RC17HSTD0008,29.5,,,2.06745,17.832,91.2465,,701,ANG,WF
RC17HSTD0008,29.6,,,1.97081,17.7382,91.2465,,701,ANG,WF
RC17HSTD0008,29.7,,,2.25816,17.7135,102.903,,701,ANG,WF
RC17HSTD0008,29.8,,,2.31701,17.7801,91.0644,,701,ANG,WF
RC17HSTD0008,29.9,,,2.33517,17.9042,85.4184,,701,ANG,WF
RC17HSTD0008,30,,,2.27819,18.0521,91.2465,,701,ANG,WF
RC17HSTD0008,30.1,,,2.29772,17.8954,91.0644,,701,ANG,WF
RC17HSTD0008,30.2,,,2.43551,18.0081,85.0542,,701,ANG,WF
RC17HSTD0008,30.3,,,2.3481,17.8753,91.0644,,701,ANG,WF
RC17HSTD0008,30.4,,,2.13412,18.0131,91.2465,,701,ANG,WF
RC17HSTD0008,30.5,,,2.10056,17.8292,91.2465,,701,ANG,WF
RC17HSTD0008,30.6,,,2.24068,17.7632,91.2465,,701,ANG,WF
RC17HSTD0008,30.7,,,2.0903,17.7731,85.4184,,701,ANG,WF
RC17HSTD0008,30.8,,,2.06615,17.7911,78.3154,,701,ANG,WF
RC17HSTD0008,30.9,,,2.33471,17.7593,91.2465,,701,ANG,WF
RC17HSTD0008,31,,,2.51829,17.7386,91.4287,,701,ANG,WF
RC17HSTD0008,31.1,,,2.46608,17.7567,91.2465,,701,ANG,WF
RC17HSTD0008,31.2,,,2.37537,17.8344,85.4184,,701,ANG,WF
RC17HSTD0008,31.3,,,2.3514,17.7934,72.123,,701,ANG,WF
RC17HSTD0008,31.4,,,2.34301,17.8039,85.4184,,701,ANG,WF
RC17HSTD0008,31.5,,,2.26947,17.8623,71.7588,,701,ANG,WF
RC17HSTD0008,31.6,,,2.23834,17.8964,72.123,,701,ANG,WF
RC17HSTD0008,31.7,,,2.2548,17.8333,90.8823,,701,ANG,WF
RC17HSTD0008,31.8,,,2.24518,17.6867,91.0644,,701,ANG,WF
RC17HSTD0008,31.9,,,2.21028,17.6711,67.934,,701,ANG,WF
RC17HSTD0008,32,,,2.22052,17.6293,78.4975,,701,ANG,WF
RC17HSTD0008,32.1,,,2.24678,17.596,65.2021,,701,ANG,WF
RC17HSTD0008,32.2,,,2.27183,17.5673,67.934,,701,ANG,WF
RC17HSTD0008,32.3,,,2.27836,17.4262,91.2465,,701,ANG,WF
RC17HSTD0008,32.4,,,2.27331,17.3685,79.5903,,701,ANG,WF
RC17HSTD0008,32.5,,,2.23475,17.2865,84.872,,701,ANG,WF
RC17HSTD0008,32.6,,,2.17277,17.272,78.3154,,701,ANG,WF
RC17HSTD0008,32.7,,,2.29772,17.2662,79.5903,,701,ANG,WF
RC17HSTD0008,32.8,,,2.38776,17.2396,78.1333,,701,ANG,WF
RC17HSTD0008,32.9,,,2.34024,17.1624,91.2465,,701,ANG,WF
RC17HSTD0008,33,,,2.28146,17.0306,52.4531,,701,ANG,WF
RC17HSTD0008,33.1,,,2.25498,16.9472,78.3154,,701,ANG,WF
RC17HSTD0008,33.2,,,2.31036,16.8399,79.7724,,701,ANG,WF
RC17HSTD0008,33.3,,,2.368,16.8198,84.5078,,701,ANG,WF
RC17HSTD0008,33.4,,,2.37444,16.7913,90.8823,,701,ANG,WF
RC17HSTD0008,33.5,,,2.42221,16.6865,91.0644,,701,ANG,WF
RC17HSTD0008,33.6,,,2.41769,16.541,91.2465,,701,ANG,WF
RC17HSTD0008,33.7,,,2.38973,16.4568,91.2465,,701,ANG,WF
RC17HSTD0008,33.8,,,2.368,16.4005,91.2465,,701,ANG,WF
RC17HSTD0008,33.9,,,2.23072,16.3851,90.8823,,701,ANG,WF
RC17HSTD0008,34,,,2.2209,16.3642,84.6899,,701,ANG,WF
RC17HSTD0008,34.1,,,2.30072,16.3775,71.7588,,701,ANG,WF
RC17HSTD0008,34.2,,,2.31611,16.3019,91.2465,,701,ANG,WF
RC17HSTD0008,34.3,,,2.31945,16.2908,77.9511,,701,ANG,WF
RC17HSTD0008,34.4,,,2.31515,16.1621,91.2465,,701,ANG,WF
RC17HSTD0008,34.5,,,2.31384,16.0345,91.0644,,701,ANG,WF
RC17HSTD0008,34.6,,,2.376,15.9608,77.9511,,701,ANG,WF
RC17HSTD0008,34.7,,,2.39887,15.9306,91.2465,,701,ANG,WF
RC17HSTD0008,34.8,,,2.38846,15.9337,84.872,,701,ANG,WF
RC17HSTD0008,34.9,,,2.43372,16.1049,85.0542,,701,ANG,WF
RC17HSTD0008,35,,,2.46422,16.0575,91.0644,,701,ANG,WF
RC17HSTD0008,35.1,,,2.44941,15.9185,91.2465,,701,ANG,WF
RC17HSTD0008,35.2,,2.45797,2.45797,15.6664,84.6899,,701,ANG,WF
RC17HSTD0008,35.3,,2.45368,2.45368,15.4326,91.0644,,701,ANG,WF
RC17HSTD0008,35.4,,2.47506,2.47506,15.2906,91.4287,,701,ANG,WF
RC17HSTD0008,35.5,,3.27043,3.27043,15.1123,104.178,,701,ANG,WF
RC17HSTD0008,35.6,,3.705,3.705,14.9797,143.335,,701,ANG,WF
RC17HSTD0008,35.7,,3.40358,3.40358,15.239,479.545,,701,ANG,WF
RC17HSTD0008,35.8,,2.93482,2.93482,14.9497,278.839,,701,ANG,WF
RC17HSTD0008,35.9,,2.77302,2.77302,15.1846,207.809,,701,ANG,WF
RC17HSTD0008,36,,2.7631,2.7631,14.9712,252.977,,701,ANG,WF
RC17HSTD0008,36.1,,2.95605,2.95605,14.8724,778.965,,701,ANG,WF
RC17HSTD0008,36.2,,2.81067,2.81067,14.9488,291.952,,701,ANG,WF
RC17HSTD0008,36.3,,2.92125,2.92125,14.9013,1017.37,,701,ANG,WF
RC17HSTD0008,36.4,,3.00966,3.00966,14.8281,1006.26,,701,ANG,WF
RC17HSTD0008,36.5,,3.06194,3.06194,14.9894,395.584,,701,ANG,WF
RC17HSTD0008,36.6,,2.94606,2.94606,14.7894,149.163,,701,ANG,WF
RC17HSTD0008,36.7,,2.78304,2.78304,14.8152,103.996,,701,ANG,WF
RC17HSTD0008,36.8,,2.96916,2.96916,14.957,114.195,,701,ANG,WF
RC17HSTD0008,36.9,,3.37443,3.37443,14.5244,563.689,,701,ANG,WF
RC17HSTD0008,37,,3.41176,3.41176,14.6283,304.884,,701,ANG,WF
RC17HSTD0008,37.1,,3.15239,3.15239,14.7695,108.731,,701,ANG,WF
RC17HSTD0008,37.2,,2.48241,2.48241,14.8532,97.8032,,701,ANG,WF
RC17HSTD0008,37.3,,,1.77132,16.3355,73.3979,,701,ANG,WF
RC17HSTD0008,37.4,,2.38056,2.38056,15.1778,91.0644,,701,ANG,WF
RC17HSTD0008,37.5,,3.27825,3.27825,14.5548,91.0644,,701,ANG,WF
RC17HSTD0008,37.6,,3.2319,3.2319,14.6687,120.387,,701,ANG,WF
RC17HSTD0008,37.7,,3.34824,3.34824,14.4085,227.843,,701,ANG,WF
RC17HSTD0008,37.8,,3.60452,3.60452,14.3627,610.86,,701,ANG,WF
RC17HSTD0008,37.9,,3.22534,3.22534,14.4242,564.417,,701,ANG,WF
RC17HSTD0008,38,,3.23102,3.23102,15.0333,836.153,,701,ANG,WF
RC17HSTD0008,38.1,,3.56459,3.56459,14.5167,884.053,,701,ANG,WF
RC17HSTD0008,38.2,,3.69985,3.69985,14.2718,1114.81,,701,ANG,WF
RC17HSTD0008,38.3,,3.62846,3.62846,14.2754,1105.89,,701,ANG,WF
RC17HSTD0008,38.4,,3.58233,3.58233,14.4,318.361,,701,ANG,WF
RC17HSTD0008,38.5,,3.4878,3.4878,14.4916,707.024,,701,ANG,WF
RC17HSTD0008,38.6,,2.83763,2.83763,14.5709,219.647,,701,ANG,WF
RC17HSTD0008,38.7,,3.12334,3.12334,15.1248,98.1674,,701,ANG,WF
RC17HSTD0008,38.8,,3.32287,3.32287,14.8301,103.085,,701,ANG,WF
RC17HSTD0008,38.9,,3.10926,3.10926,15.1529,111.281,,701,ANG,WF
RC17HSTD0008,39,,3.07698,3.07698,14.8555,114.741,,701,ANG,WF
RC17HSTD0008,39.1,,3.30658,3.30658,15.3035,136.961,,701,ANG,WF
RC17HSTD0008,39.2,,3.22433,3.22433,15.2632,117.473,,701,ANG,WF
RC17HSTD0008,39.3,,2.96699,2.96699,15.2339,103.085,,701,ANG,WF
RC17HSTD0008,39.4,,3.1424,3.1424,15.0705,104.36,,701,ANG,WF
RC17HSTD0008,39.5,,3.77857,3.77857,14.731,111.099,,701,ANG,WF
RC17HSTD0008,39.6,,3.13715,3.13715,14.6948,103.449,,701,ANG,WF
RC17HSTD0008,39.7,,2.90066,2.90066,14.7479,98.3496,,701,ANG,WF
RC17HSTD0008,39.8,,2.68224,2.68224,14.8187,86.3291,,701,ANG,WF
RC17HSTD0008,39.9,,2.50722,2.50722,14.8271,91.7929,,701,ANG,WF
RC17HSTD0008,40,,2.4799,2.4799,14.7272,91.7929,,701,ANG,WF
RC17HSTD0008,40.1,,2.47197,2.47197,14.658,91.7929,,701,ANG,WF
RC17HSTD0008,40.2,,2.43893,2.43893,14.7191,91.7929,,701,ANG,WF
RC17HSTD0008,40.3,,2.6532,2.6532,14.7147,97.621,,701,ANG,WF
RC17HSTD0008,40.4,,3.10196,3.10196,14.7647,91.4287,,701,ANG,WF
RC17HSTD0008,40.5,,3.31926,3.31926,14.5665,92.1572,,701,ANG,WF
RC17HSTD0008,40.6,,3.00599,3.00599,14.5622,104.724,,701,ANG,WF
RC17HSTD0008,40.7,,2.66325,2.66325,14.7326,91.4287,,701,ANG,WF
RC17HSTD0008,40.8,,2.55255,2.55255,14.732,108.913,,701,ANG,WF
RC17HSTD0008,40.9,,2.58252,2.58252,14.7267,85.2363,,701,ANG,WF
RC17HSTD0008,41,,2.60695,2.60695,14.8222,91.7929,,701,ANG,WF
RC17HSTD0008,41.1,,2.47339,2.47339,15.2513,91.7929,,701,ANG,WF
RC17HSTD0008,41.2,,2.67769,2.67769,15.485,91.6108,,701,ANG,WF
RC17HSTD0008,41.3,,2.85453,2.85453,15.3638,91.7929,,701,ANG,WF
RC17HSTD0008,41.4,,3.00255,3.00255,14.9294,111.281,,701,ANG,WF
RC17HSTD0008,41.5,,3.25518,3.25518,14.9344,115.47,,701,ANG,WF
RC17HSTD0008,41.6,,3.45287,3.45287,14.7592,117.837,,701,ANG,WF
RC17HSTD0008,41.7,,2.99001,2.99001,14.7484,98.3496,,701,ANG,WF
RC17HSTD0008,41.8,,3.00186,3.00186,14.9341,92.1572,,701,ANG,WF
RC17HSTD0008,41.9,,2.7779,2.7779,15.0804,98.3496,,701,ANG,WF
